event_id,external_contact_id,campaign_external_id,event_type,channel,occurred_at_utc
EV-00045372,CT-002915,KAR-0009,unsubscribe,sms,2026-03-22T07:28:33.888835Z
EV-00012515,CT-010368,KAR-0001,complaint,sms,2026-03-30T07:14:42.969733Z
EV-00011548,CT-001192,KAR-0010,open,sms,2026-03-14T09:34:43.471154Z
EV-00046805,CT-010317,KAR-0015,unsubscribe,sms,2026-03-18T18:36:56.808177Z
EV-00013373,CT-008120,KAR-0014,complaint,sms,2026-03-10T15:03:18.766678Z
EV-00041338,CT-000245,KAR-0014,unsubscribe,email,2026-04-03T11:01:02.327167Z
EV-00014341,CT-011154,KAR-0004,open,sms,2026-03-21T13:25:45.235180Z
EV-00006575,CT-010975,KAR-0003,bounce,email,2026-04-02T18:15:23.798693Z
EV-00053496,CT-002347,KAR-0005,click,email,2026-03-03T15:58:58.788799Z
EV-00043779,CT-010764,KAR-0013,bounce,email,2026-03-15T12:03:54.593618Z
EV-00046691,CT-004131,KAR-0012,bounce,sms,2026-03-26T18:23:15.280657Z
EV-00054456,CT-005585,KAR-0018,click,sms,2026-03-20T05:29:51.566040Z
EV-00048914,CT-005607,KAR-0013,open,email,2026-03-04T05:54:56.056809Z
EV-00004062,CT-006062,KAR-0003,unsubscribe,sms,2026-03-23T20:06:37.965919Z
EV-00024455,CT-000667,KAR-0014,click,sms,2026-03-10T09:57:51.338806Z
EV-00069080,CT-005112,KAR-0013,complaint,sms,2026-03-30T15:21:36.084218Z
EV-00012633,CT-010495,KAR-0008,click,email,2026-04-04T07:42:30.912907Z
EV-00065188,CT-002045,KAR-0013,unsubscribe,email,2026-04-01T06:55:35.368490Z
EV-00004176,CT-003533,KAR-0003,open,email,2026-04-01T01:41:16.701684Z
EV-00064902,CT-000768,KAR-0014,click,email,2026-03-17T23:51:29.484964Z
EV-00064378,CT-006380,KAR-0005,click,sms,2026-03-23T10:03:12.105854Z
EV-00048335,CT-001814,KAR-0005,unsubscribe,email,2026-03-08T15:11:27.100181Z
EV-00028779,CT-009257,KAR-0006,click,email,2026-04-04T18:20:04.537093Z
EV-00021570,CT-003238,KAR-0005,bounce,sms,2026-03-16T14:27:32.610489Z
EV-00000860,CT-002282,KAR-0010,click,sms,2026-04-04T07:15:44.434863Z
EV-00026869,CT-008922,KAR-0014,bounce,sms,2026-03-18T10:54:53.405148Z
EV-00034220,CT-005668,KAR-0007,complaint,email,2026-03-05T06:03:37.689258Z
EV-00010723,CT-010197,KAR-0008,open,email,2026-03-19T16:04:08.289595Z
EV-00062408,CT-006155,KAR-0016,bounce,email,2026-03-10T16:40:38.190939Z
EV-00029238,CT-007158,KAR-0017,open,email,2026-04-03T14:36:12.732723Z
EV-00063798,CT-010758,KAR-0006,click,email,2026-03-07T16:56:13.390434Z
EV-00059121,CT-002941,KAR-0013,bounce,email,2026-03-28T21:45:19.763453Z
EV-00033275,CT-006554,KAR-0012,complaint,sms,2026-03-24T19:29:47.019736Z
EV-00010299,CT-005340,KAR-0014,click,sms,2026-03-04T21:36:24.397640Z
EV-00066972,CT-008988,KAR-0002,complaint,email,2026-03-01T18:46:46.668015Z
EV-00053423,CT-012133,KAR-0016,open,email,2026-03-15T01:32:23.215701Z
EV-00002905,CT-007982,KAR-0003,complaint,email,2026-03-07T19:37:11.621659Z
EV-00015549,CT-009590,KAR-0014,unsubscribe,sms,2026-03-31T22:07:30.331058Z
EV-00061530,CT-005853,KAR-0014,click,email,2026-03-07T01:07:19.855407Z
EV-00049970,CT-001940,KAR-0001,unsubscribe,sms,2026-03-25T02:15:01.246730Z
EV-00028763,CT-008189,KAR-0016,complaint,email,2026-03-03T09:14:00.180598Z
EV-00052651,CT-006709,KAR-0004,open,sms,2026-04-01T14:33:06.352688Z
EV-00016499,CT-004699,KAR-0011,click,sms,2026-03-28T05:55:05.341137Z
EV-00009279,CT-008293,KAR-0007,bounce,email,2026-03-19T23:10:34.989044Z
EV-00047310,CT-012335,KAR-0016,complaint,sms,2026-03-20T17:36:44.965479Z
EV-00062529,CT-002518,KAR-0017,complaint,email,2026-03-17T19:41:43.046472Z
EV-00064333,CT-003382,KAR-0009,complaint,sms,2026-03-06T04:43:50.452430Z
EV-00013611,CT-007592,KAR-0018,bounce,email,2026-03-02T21:35:10.559165Z
EV-00006238,CT-009424,KAR-0010,unsubscribe,email,2026-03-08T12:54:53.229884Z
EV-00000415,CT-007442,KAR-0009,unsubscribe,email,2026-03-27T07:18:52.828744Z
EV-00013786,CT-008054,KAR-0008,bounce,email,2026-03-07T02:05:42.645234Z
EV-00063897,CT-010673,KAR-0004,click,sms,2026-03-24T12:39:05.692203Z
EV-00031266,CT-009638,KAR-0005,unsubscribe,email,2026-03-23T16:48:44.493660Z
EV-00002536,CT-005025,KAR-0002,click,sms,2026-03-29T21:07:10.702626Z
EV-00018056,CT-007152,KAR-0006,bounce,sms,2026-03-19T09:45:30.610892Z
EV-00007074,CT-011906,KAR-0004,bounce,email,2026-03-11T01:58:17.303098Z
EV-00040762,CT-010017,KAR-0012,complaint,sms,2026-03-06T12:49:05.614399Z
EV-00016759,CT-003408,KAR-0017,open,email,2026-03-24T05:55:15.158711Z
EV-00029430,CT-007069,KAR-0017,complaint,sms,2026-04-04T10:25:54.854088Z
EV-00010895,CT-003076,KAR-0007,bounce,email,2026-03-06T23:39:54.885811Z
EV-00063444,CT-005164,KAR-0011,bounce,sms,2026-03-08T18:05:35.319861Z
EV-00034616,CT-000841,KAR-0010,complaint,sms,2026-03-23T08:31:47.249814Z
EV-00019108,CT-005652,KAR-0018,click,email,2026-03-20T19:33:54.915239Z
EV-00050015,CT-001759,KAR-0006,complaint,sms,2026-03-21T18:39:24.247662Z
EV-00046005,CT-003293,KAR-0002,unsubscribe,sms,2026-03-04T08:25:41.731269Z
EV-00040233,CT-007482,KAR-0012,bounce,sms,2026-04-01T19:55:19.375122Z
EV-00027413,CT-000372,KAR-0005,click,sms,2026-03-19T10:42:27.055026Z
EV-00006996,CT-008361,KAR-0007,click,sms,2026-03-03T13:29:20.944485Z
EV-00067319,CT-007775,KAR-0017,complaint,email,2026-03-15T01:28:56.663929Z
EV-00068529,CT-001702,KAR-0015,open,email,2026-03-08T07:28:19.313383Z
EV-00040203,CT-001637,KAR-0001,click,email,2026-03-29T12:08:03.626309Z
EV-00029243,CT-009009,KAR-0005,complaint,sms,2026-04-04T07:21:03.190755Z
EV-00053284,CT-004173,KAR-0001,click,sms,2026-03-27T08:35:37.647902Z
EV-00005961,CT-007309,KAR-0016,bounce,email,2026-03-09T07:41:52.325532Z
EV-00061833,CT-004641,KAR-0006,bounce,email,2026-03-27T04:27:04.960803Z
EV-00035474,CT-003092,KAR-0016,open,email,2026-03-28T19:23:54.105777Z
EV-00052414,CT-001741,KAR-0011,bounce,sms,2026-03-07T03:19:34.684459Z
EV-00031488,CT-006989,KAR-0010,complaint,sms,2026-03-12T04:55:10.517820Z
EV-00014924,CT-004979,KAR-0004,open,email,2026-03-28T10:32:43.769146Z
EV-00065867,CT-000569,KAR-0004,unsubscribe,email,2026-03-14T17:02:15.248115Z
EV-00041548,CT-011130,KAR-0014,complaint,sms,2026-03-16T09:48:42.477923Z
EV-00001699,CT-012314,KAR-0002,complaint,sms,2026-03-04T04:32:04.847408Z
EV-00033265,CT-007129,KAR-0005,unsubscribe,sms,2026-03-24T06:56:58.041181Z
EV-00040347,CT-004377,KAR-0006,unsubscribe,sms,2026-03-23T13:11:04.786340Z
EV-00041306,CT-003183,KAR-0004,complaint,sms,2026-04-02T14:21:32.921882Z
EV-00007787,CT-007308,KAR-0009,open,email,2026-04-04T08:39:28.387402Z
EV-00041828,CT-005090,KAR-0001,open,sms,2026-03-04T20:42:31.129013Z
EV-00004157,CT-006054,KAR-0001,bounce,email,2026-04-01T21:02:55.278069Z
EV-00051620,CT-007422,KAR-0003,click,sms,2026-04-02T09:01:45.370900Z
EV-00051624,CT-010996,KAR-0015,unsubscribe,sms,2026-03-11T04:44:01.673747Z
EV-00011639,CT-010265,KAR-0011,open,sms,2026-03-14T10:11:21.927229Z
EV-00031738,CT-003445,KAR-0011,bounce,sms,2026-03-08T02:20:25.545325Z
EV-00049040,CT-004019,KAR-0017,bounce,sms,2026-03-14T02:34:34.936383Z
EV-00000484,CT-000115,KAR-0014,unsubscribe,sms,2026-03-16T16:54:08.273472Z
EV-00036583,CT-009359,KAR-0003,bounce,sms,2026-03-31T05:50:24.657464Z
EV-00063471,CT-006716,KAR-0016,open,email,2026-03-07T01:44:35.030288Z
EV-00067053,CT-006010,KAR-0017,open,sms,2026-03-22T19:13:15.012739Z
EV-00018044,CT-006024,KAR-0018,unsubscribe,email,2026-03-14T00:11:04.733952Z
EV-00032273,CT-002939,KAR-0007,click,email,2026-03-21T00:57:20.209609Z
EV-00004541,CT-009037,KAR-0013,open,sms,2026-03-15T12:25:02.147785Z
EV-00021815,CT-001842,KAR-0017,bounce,sms,2026-04-04T04:55:33.477636Z
EV-00028703,CT-004915,KAR-0006,click,email,2026-03-24T12:31:49.890348Z
EV-00008601,CT-007405,KAR-0015,bounce,email,2026-03-25T17:28:33.641681Z
EV-00033013,CT-008292,KAR-0012,click,sms,2026-03-26T14:03:19.021610Z
EV-00010052,CT-010265,KAR-0015,complaint,email,2026-03-11T23:11:08.069503Z
EV-00025751,CT-007643,KAR-0005,unsubscribe,sms,2026-03-01T08:52:04.926935Z
EV-00015709,CT-005965,KAR-0008,open,email,2026-03-02T02:12:23.869847Z
EV-00005216,CT-004662,KAR-0015,complaint,sms,2026-03-31T19:23:31.880355Z
EV-00035345,CT-012262,KAR-0008,click,email,2026-03-20T08:23:04.790605Z
EV-00027887,CT-006700,KAR-0007,click,sms,2026-03-30T13:39:10.041207Z
EV-00032620,CT-005908,KAR-0015,complaint,sms,2026-03-05T15:15:30.491262Z
EV-00010840,CT-004213,KAR-0009,unsubscribe,sms,2026-03-10T16:21:07.526272Z
EV-00013587,CT-004125,KAR-0001,unsubscribe,sms,2026-03-20T01:41:13.483928Z
EV-00063653,CT-006447,KAR-0004,click,sms,2026-03-21T01:16:14.401451Z
EV-00035976,CT-006740,KAR-0002,open,sms,2026-04-03T14:36:52.300341Z
EV-00019374,CT-000566,KAR-0010,bounce,sms,2026-03-18T00:09:44.487363Z
EV-00055184,CT-010118,KAR-0016,open,sms,2026-03-07T12:43:16.125086Z
EV-00039684,CT-005435,KAR-0012,complaint,sms,2026-03-05T10:56:18.725305Z
EV-00067973,CT-010727,KAR-0004,open,email,2026-04-01T08:00:43.189611Z
EV-00035463,CT-003785,KAR-0015,complaint,sms,2026-03-03T22:31:36.449843Z
EV-00019658,CT-002779,KAR-0001,unsubscribe,sms,2026-03-18T01:46:43.751019Z
EV-00047373,CT-004641,KAR-0003,open,email,2026-03-06T15:12:55.832303Z
EV-00058590,CT-011950,KAR-0006,unsubscribe,email,2026-03-14T16:23:54.681711Z
EV-00046964,CT-002567,KAR-0012,click,email,2026-03-29T04:30:30.514366Z
EV-00041469,CT-010711,KAR-0005,bounce,email,2026-03-13T09:23:06.038060Z
EV-00065465,CT-006423,KAR-0004,bounce,sms,2026-03-20T15:22:16.258440Z
EV-00025096,CT-003403,KAR-0005,click,email,2026-04-02T22:32:25.286839Z
EV-00028804,CT-010205,KAR-0010,bounce,email,2026-03-25T15:43:59.156881Z
EV-00023962,CT-008029,KAR-0007,complaint,email,2026-03-31T23:17:49.497472Z
EV-00049897,CT-007328,KAR-0014,complaint,sms,2026-03-21T18:51:59.508298Z
EV-00038426,CT-010260,KAR-0018,unsubscribe,sms,2026-03-19T23:06:24.234193Z
EV-00040377,CT-008135,KAR-0016,open,sms,2026-03-05T18:26:49.620534Z
EV-00029333,CT-007463,KAR-0002,open,email,2026-03-23T23:25:54.801995Z
EV-00040262,CT-003166,KAR-0012,click,sms,2026-03-07T22:10:35.046386Z
EV-00004598,CT-011538,KAR-0017,open,sms,2026-03-16T16:37:32.127472Z
EV-00031356,CT-002584,KAR-0001,complaint,email,2026-03-17T21:00:22.903198Z
EV-00035130,CT-001129,KAR-0009,complaint,sms,2026-03-17T12:58:35.347619Z
EV-00067792,CT-004741,KAR-0006,open,email,2026-03-03T04:01:53.203432Z
EV-00035321,CT-009260,KAR-0001,bounce,sms,2026-03-15T11:10:29.062940Z
EV-00031712,CT-003975,KAR-0004,unsubscribe,email,2026-03-28T14:28:48.518832Z
EV-00025397,CT-003217,KAR-0012,complaint,email,2026-04-04T23:15:42.872711Z
EV-00012607,CT-010212,KAR-0018,bounce,email,2026-03-30T10:27:56.238649Z
EV-00020934,CT-009033,KAR-0011,bounce,email,2026-03-16T21:17:01.374446Z
EV-00028193,CT-004509,KAR-0018,complaint,email,2026-03-17T16:43:01.643196Z
EV-00022886,CT-003584,KAR-0013,complaint,sms,2026-03-19T11:42:54.657337Z
EV-00026810,CT-007099,KAR-0017,unsubscribe,email,2026-03-25T11:47:21.408482Z
EV-00048921,CT-009950,KAR-0018,unsubscribe,email,2026-03-19T13:06:00.828204Z
EV-00012297,CT-010503,KAR-0016,bounce,email,2026-03-02T08:26:02.961942Z
EV-00051295,CT-004274,KAR-0015,bounce,sms,2026-03-13T18:20:28.598085Z
EV-00003636,CT-002497,KAR-0008,unsubscribe,email,2026-03-08T02:23:24.636397Z
EV-00007841,CT-006238,KAR-0016,click,sms,2026-03-10T14:30:59.028516Z
EV-00065275,CT-011584,KAR-0003,bounce,sms,2026-03-09T02:25:04.092212Z
EV-00025902,CT-011583,KAR-0015,unsubscribe,email,2026-03-21T09:05:43.406679Z
EV-00056471,CT-005362,KAR-0006,unsubscribe,sms,2026-03-14T15:41:44.807994Z
EV-00040044,CT-005016,KAR-0015,complaint,sms,2026-03-15T17:09:18.855804Z
EV-00055898,CT-009869,KAR-0010,open,sms,2026-03-11T04:26:19.294765Z
EV-00057703,CT-000753,KAR-0014,open,email,2026-03-19T14:29:42.521676Z
EV-00062107,CT-009288,KAR-0017,unsubscribe,sms,2026-03-15T21:19:13.848908Z
EV-00027146,CT-006769,KAR-0018,click,email,2026-03-31T08:03:39.843505Z
EV-00060345,CT-007378,KAR-0003,unsubscribe,email,2026-03-19T06:11:15.997046Z
EV-00050198,CT-004432,KAR-0002,bounce,sms,2026-03-08T16:57:55.123075Z
EV-00060977,CT-007371,KAR-0003,bounce,sms,2026-03-15T20:46:39.600683Z
EV-00028490,CT-002509,KAR-0015,unsubscribe,sms,2026-03-20T23:44:57.001535Z
EV-00024521,CT-003253,KAR-0007,open,email,2026-03-30T17:29:10.915609Z
EV-00025459,CT-000789,KAR-0011,bounce,sms,2026-03-27T05:25:48.541581Z
EV-00008949,CT-003737,KAR-0001,bounce,email,2026-03-26T06:41:39.825119Z
EV-00037503,CT-004687,KAR-0012,complaint,sms,2026-03-30T22:54:09.997728Z
EV-00061707,CT-002687,KAR-0015,open,sms,2026-03-18T01:28:45.863583Z
EV-00009597,CT-008482,KAR-0009,unsubscribe,email,2026-03-13T06:53:18.942358Z
EV-00050893,CT-003342,KAR-0013,complaint,sms,2026-03-30T22:40:47.944174Z
EV-00061362,CT-005652,KAR-0010,open,sms,2026-03-21T20:58:33.557435Z
EV-00032834,CT-005922,KAR-0014,open,sms,2026-04-02T06:42:32.990002Z
EV-00062253,CT-002462,KAR-0008,unsubscribe,email,2026-03-03T22:07:46.613067Z
EV-00046528,CT-001139,KAR-0017,open,email,2026-04-03T11:23:06.673597Z
EV-00009147,CT-003048,KAR-0015,click,sms,2026-03-26T15:35:52.257831Z
EV-00012473,CT-012137,KAR-0014,open,sms,2026-03-11T21:09:45.730235Z
EV-00065608,CT-009559,KAR-0009,complaint,sms,2026-03-02T03:41:01.257104Z
EV-00017274,CT-003143,KAR-0014,unsubscribe,email,2026-03-15T09:03:27.624154Z
EV-00064345,CT-011661,KAR-0009,click,email,2026-03-25T23:47:24.640400Z
EV-00053345,CT-001955,KAR-0007,click,sms,2026-03-19T04:52:12.204604Z
EV-00010048,CT-004815,KAR-0003,open,sms,2026-03-12T14:01:49.761025Z
EV-00011865,CT-011329,KAR-0005,unsubscribe,sms,2026-03-30T23:17:24.244046Z
EV-00058383,CT-002887,KAR-0005,complaint,sms,2026-03-25T03:31:03.489505Z
EV-00009721,CT-008270,KAR-0007,open,email,2026-03-10T11:05:05.898384Z
EV-00032613,CT-008430,KAR-0010,unsubscribe,email,2026-03-09T13:16:04.960561Z
EV-00054505,CT-003975,KAR-0003,click,sms,2026-03-28T13:03:16.008595Z
EV-00052513,CT-006026,KAR-0015,bounce,email,2026-03-09T14:03:39.540876Z
EV-00014383,CT-001733,KAR-0016,complaint,sms,2026-04-02T02:30:00.370240Z
EV-00058854,CT-011872,KAR-0017,bounce,sms,2026-03-12T17:09:56.226427Z
EV-00028257,CT-008865,KAR-0015,bounce,email,2026-03-13T00:52:34.363945Z
EV-00015537,CT-008693,KAR-0011,unsubscribe,email,2026-03-22T07:34:24.348008Z
EV-00066837,CT-001096,KAR-0003,complaint,sms,2026-03-15T15:33:09.770458Z
EV-00042241,CT-012323,KAR-0003,complaint,email,2026-03-30T15:33:28.405270Z
EV-00006552,CT-007459,KAR-0007,click,sms,2026-03-10T15:09:47.818214Z
EV-00053682,CT-007276,KAR-0010,open,sms,2026-03-19T21:54:44.432334Z
EV-00014773,CT-005069,KAR-0016,open,sms,2026-03-14T10:00:19.308063Z
EV-00060486,CT-011996,KAR-0008,click,email,2026-03-04T17:47:51.892107Z
EV-00047798,CT-009672,KAR-0012,click,email,2026-03-08T22:29:28.443792Z
EV-00064450,CT-009425,KAR-0017,open,email,2026-03-24T12:42:36.477636Z
EV-00063402,CT-011179,KAR-0012,unsubscribe,sms,2026-03-02T22:23:59.140740Z
EV-00026106,CT-003761,KAR-0017,click,email,2026-03-31T11:45:30.276548Z
EV-00044174,CT-012261,KAR-0016,unsubscribe,email,2026-03-07T17:46:44.546942Z
EV-00049666,CT-012012,KAR-0011,complaint,sms,2026-04-01T16:11:05.526037Z
EV-00034486,CT-011269,KAR-0005,unsubscribe,email,2026-03-23T02:05:04.265137Z
EV-00048825,CT-008467,KAR-0006,bounce,sms,2026-03-26T16:28:43.033694Z
EV-00003741,CT-008205,KAR-0003,click,sms,2026-03-10T09:01:30.302265Z
EV-00012513,CT-006842,KAR-0003,unsubscribe,sms,2026-03-05T10:13:12.700840Z
EV-00030834,CT-008081,KAR-0008,unsubscribe,email,2026-03-13T09:48:04.550808Z
EV-00053295,CT-002351,KAR-0016,unsubscribe,sms,2026-04-01T14:06:52.346039Z
EV-00012588,CT-005092,KAR-0014,open,email,2026-03-19T19:08:41.305375Z
EV-00009973,CT-005168,KAR-0012,unsubscribe,sms,2026-03-22T21:57:58.833102Z
EV-00008671,CT-007714,KAR-0014,click,email,2026-03-24T19:02:17.044849Z
EV-00013819,CT-001978,KAR-0016,open,sms,2026-03-13T18:33:28.104387Z
EV-00054227,CT-011111,KAR-0003,complaint,sms,2026-03-04T22:42:39.939547Z
EV-00067950,CT-001606,KAR-0011,click,email,2026-03-29T19:09:52.401533Z
EV-00010979,CT-004174,KAR-0004,unsubscribe,email,2026-03-14T05:17:18.836429Z
EV-00049438,CT-011053,KAR-0003,bounce,sms,2026-03-25T10:24:34.556516Z
EV-00035598,CT-008176,KAR-0003,unsubscribe,sms,2026-03-10T10:10:09.365069Z
EV-00033762,CT-010944,KAR-0017,bounce,email,2026-03-23T08:27:58.554613Z
EV-00045648,CT-005828,KAR-0011,open,email,2026-03-14T17:13:11.370676Z
EV-00022039,CT-004437,KAR-0005,click,sms,2026-03-17T02:07:03.375517Z
EV-00060105,CT-011684,KAR-0010,click,email,2026-04-02T05:30:50.833791Z
EV-00023461,CT-006800,KAR-0014,bounce,sms,2026-03-11T06:13:56.232353Z
EV-00027094,CT-008997,KAR-0004,bounce,sms,2026-03-17T07:33:57.619845Z
EV-00033477,CT-000028,KAR-0009,complaint,email,2026-03-31T14:12:55.536206Z
EV-00048253,CT-008554,KAR-0003,open,email,2026-03-29T12:00:34.606207Z
EV-00040499,CT-009805,KAR-0011,complaint,email,2026-03-06T22:15:16.506009Z
EV-00032179,CT-003778,KAR-0007,unsubscribe,email,2026-04-01T19:24:20.952402Z
EV-00018891,CT-011178,KAR-0002,click,email,2026-03-04T11:12:43.606425Z
EV-00008295,CT-009087,KAR-0006,bounce,sms,2026-03-14T05:45:35.544851Z
EV-00045933,CT-001419,KAR-0017,open,sms,2026-03-27T20:45:18.983713Z
EV-00046786,CT-006099,KAR-0007,unsubscribe,sms,2026-03-20T10:13:38.717826Z
EV-00055572,CT-011905,KAR-0013,open,email,2026-03-16T10:59:50.200150Z
EV-00064404,CT-001811,KAR-0013,complaint,email,2026-03-03T09:40:55.650739Z
EV-00012453,CT-011840,KAR-0004,unsubscribe,sms,2026-03-27T14:05:50.377841Z
EV-00015294,CT-008045,KAR-0016,unsubscribe,sms,2026-03-09T14:07:41.054656Z
EV-00014123,CT-007757,KAR-0004,open,email,2026-03-11T04:48:47.542116Z
EV-00066293,CT-008431,KAR-0001,bounce,email,2026-03-20T21:32:35.601527Z
EV-00025680,CT-001053,KAR-0012,click,email,2026-03-20T17:29:43.542507Z
EV-00064256,CT-004038,KAR-0012,unsubscribe,sms,2026-03-02T03:45:49.715702Z
EV-00028848,CT-003266,KAR-0010,complaint,sms,2026-03-30T05:48:31.234680Z
EV-00012349,CT-004249,KAR-0007,unsubscribe,email,2026-03-12T00:22:10.693494Z
EV-00023587,CT-007746,KAR-0003,click,sms,2026-03-21T09:33:47.842408Z
EV-00056482,CT-007165,KAR-0005,complaint,email,2026-03-28T17:11:41.117938Z
EV-00035547,CT-006337,KAR-0017,bounce,email,2026-03-21T21:44:30.658585Z
EV-00065179,CT-008110,KAR-0006,bounce,email,2026-03-31T22:32:59.249083Z
EV-00038115,CT-011104,KAR-0004,complaint,email,2026-03-29T02:39:41.039807Z
EV-00042770,CT-000174,KAR-0008,unsubscribe,sms,2026-03-04T23:20:18.553628Z
EV-00055055,CT-006801,KAR-0017,open,sms,2026-03-22T13:08:30.197446Z
EV-00062022,CT-012241,KAR-0001,complaint,sms,2026-03-18T07:05:15.314809Z
EV-00056932,CT-002915,KAR-0009,bounce,sms,2026-03-29T12:00:30.796979Z
EV-00045863,CT-004058,KAR-0012,bounce,sms,2026-03-06T23:35:03.641962Z
EV-00049756,CT-002656,KAR-0008,click,sms,2026-03-24T12:59:28.350244Z
EV-00043191,CT-003283,KAR-0005,bounce,email,2026-03-01T21:25:31.045204Z
EV-00020457,CT-007919,KAR-0009,click,email,2026-04-03T12:36:19.098254Z
EV-00059238,CT-001192,KAR-0015,bounce,email,2026-03-10T17:57:05.438238Z
EV-00011083,CT-005586,KAR-0015,complaint,email,2026-03-06T09:30:08.079613Z
EV-00004712,CT-011886,KAR-0017,click,email,2026-03-22T04:10:47.653106Z
EV-00043240,CT-003800,KAR-0010,complaint,email,2026-03-13T13:56:11.898469Z
EV-00046832,CT-012056,KAR-0015,unsubscribe,email,2026-03-27T18:51:25.727229Z
EV-00014277,CT-002732,KAR-0015,unsubscribe,sms,2026-03-08T01:48:19.359175Z
EV-00004231,CT-003188,KAR-0009,click,email,2026-03-19T23:51:37.944504Z
EV-00016496,CT-007214,KAR-0005,unsubscribe,email,2026-04-02T22:40:51.800442Z
EV-00056977,CT-010242,KAR-0012,open,email,2026-03-27T07:44:06.448061Z
EV-00027847,CT-000905,KAR-0016,click,sms,2026-03-05T03:16:30.298211Z
EV-00034041,CT-011754,KAR-0007,click,email,2026-03-06T14:16:52.719694Z
EV-00052599,CT-001147,KAR-0014,bounce,sms,2026-03-15T11:57:17.420779Z
EV-00052691,CT-009979,KAR-0006,click,email,2026-03-12T08:26:42.419085Z
EV-00050982,CT-008480,KAR-0011,unsubscribe,email,2026-03-25T15:48:41.202580Z
EV-00034657,CT-006234,KAR-0005,open,sms,2026-03-05T07:56:30.028853Z
EV-00013871,CT-012137,KAR-0006,open,email,2026-03-14T22:47:14.841960Z
EV-00055407,CT-009636,KAR-0006,unsubscribe,sms,2026-03-21T21:04:57.765676Z
EV-00053539,CT-003470,KAR-0010,unsubscribe,email,2026-03-03T03:37:04.516970Z
EV-00041254,CT-011974,KAR-0017,bounce,email,2026-03-22T23:55:09.092918Z
EV-00001703,CT-009511,KAR-0010,unsubscribe,email,2026-03-15T03:40:16.275379Z
EV-00001476,CT-004314,KAR-0011,open,sms,2026-03-10T12:02:12.139853Z
EV-00039507,CT-001695,KAR-0011,click,sms,2026-03-19T06:12:28.087986Z
EV-00018135,CT-003441,KAR-0013,open,sms,2026-03-25T22:33:31.617900Z
EV-00008685,CT-011003,KAR-0010,unsubscribe,email,2026-03-08T08:26:42.100901Z
EV-00048930,CT-007351,KAR-0006,open,sms,2026-03-15T13:14:01.771765Z
EV-00021701,CT-007432,KAR-0006,bounce,sms,2026-04-04T04:08:27.670146Z
EV-00036275,CT-009088,KAR-0010,complaint,sms,2026-03-13T23:48:39.345531Z
EV-00018629,CT-003961,KAR-0008,complaint,sms,2026-04-02T07:11:15.285125Z
EV-00035795,CT-006928,KAR-0004,click,email,2026-03-10T16:46:42.536386Z
EV-00037967,CT-004432,KAR-0013,click,email,2026-03-04T19:46:59.576100Z
EV-00004531,CT-004730,KAR-0009,click,sms,2026-03-02T13:11:18.980385Z
EV-00025439,CT-007134,KAR-0015,open,sms,2026-03-29T21:19:09.686084Z
EV-00057398,CT-012096,KAR-0005,open,email,2026-03-26T23:49:25.346330Z
EV-00057701,CT-007911,KAR-0010,click,email,2026-03-14T02:54:12.032939Z
EV-00058881,CT-010364,KAR-0002,bounce,sms,2026-04-02T11:59:51.423319Z
EV-00043564,CT-006452,KAR-0011,click,sms,2026-03-06T03:47:28.620446Z
EV-00002948,CT-001444,KAR-0018,complaint,sms,2026-03-04T04:26:34.604910Z
EV-00016409,CT-009584,KAR-0005,open,email,2026-03-29T10:45:42.855881Z
EV-00010692,CT-010203,KAR-0013,bounce,email,2026-03-09T20:20:10.373312Z
EV-00041977,CT-011602,KAR-0002,unsubscribe,sms,2026-03-28T09:59:12.786520Z
EV-00025832,CT-006233,KAR-0010,open,sms,2026-03-18T18:34:09.656147Z
EV-00058103,CT-009170,KAR-0003,click,sms,2026-03-31T22:23:17.629188Z
EV-00031455,CT-008833,KAR-0009,click,email,2026-03-11T11:46:31.784333Z
EV-00059180,CT-009324,KAR-0017,complaint,email,2026-03-23T01:38:00.301904Z
EV-00035542,CT-009719,KAR-0004,unsubscribe,sms,2026-04-03T21:16:30.082129Z
EV-00034608,CT-007898,KAR-0005,open,sms,2026-03-13T00:34:08.236603Z
EV-00012141,CT-009671,KAR-0008,click,email,2026-03-02T04:55:30.139405Z
EV-00039313,CT-012141,KAR-0013,bounce,email,2026-03-12T14:56:28.656274Z
EV-00020020,CT-001860,KAR-0017,open,email,2026-03-04T22:53:26.784483Z
EV-00064044,CT-011809,KAR-0016,open,sms,2026-03-04T05:36:24.799273Z
EV-00050200,CT-010521,KAR-0004,open,email,2026-03-29T01:38:17.323041Z
EV-00033351,CT-004720,KAR-0018,bounce,sms,2026-03-10T01:55:01.804999Z
EV-00000212,CT-005346,KAR-0004,click,sms,2026-03-04T02:31:19.824240Z
EV-00013607,CT-005282,KAR-0004,bounce,sms,2026-04-03T18:42:07.302493Z
EV-00022334,CT-006849,KAR-0014,complaint,sms,2026-03-30T04:48:20.003199Z
